person_id,person_name,project_id_number,institution_id,institution_name
1960979,Professor Dr. Gerard van der Geer,197437488,392411,Universiteit van Amsterdam
1885398,Professorin Dr. Melly S. Oitzl,20006554,392411,Universiteit van Amsterdam
24164810,Dr. Mark Aurel Schöttler,24164643,10525,Max-Planck-Institut für molekulare Pflanzenphysiologie (MPI-MP)
1749179,Dr. Sebastian Kloska,5354851,10525,Max-Planck-Institut für molekulare Pflanzenphysiologie (MPI-MP)
6617,Professor Dr. Lothar Willmitzer,5158152,10525,Max-Planck-Institut für molekulare Pflanzenphysiologie (MPI-MP)
1700400,"Professor Dr. Alisdair Fernie, Ph.D.",5443433,10525,Max-Planck-Institut für molekulare Pflanzenphysiologie (MPI-MP)
1350424,Privatdozent Dr. Dirk Hincha,223429113,10525,Max-Planck-Institut für molekulare Pflanzenphysiologie (MPI-MP)
220663219,Dr. Ralf Schreck,5359465,10072,Hochschule Aalen - Technik und Wirtschaft
34609970,Privatdozent Dr. Dirk Linke,200953061,415768,University of Oslo
191476668,Professor Dr. Peter Gierschik,374934,10485,Universitätsklinikum Ulm
1608628,Professor Dr. Hans Günther Beger,5122830,10485,Universitätsklinikum Ulm
248873690,Professor Dr. Thomas Barth,288342734,10485,Universitätsklinikum Ulm
277016873,Privatdozent Dr. Manfred Hönig,277016456,10485,Universitätsklinikum Ulm
1110719,Privatdozent Dr. Martin Höher,5153488,10485,Universitätsklinikum Ulm
1143125,Professor Dr. Stefan Kochanek,5187759,10485,Universitätsklinikum Ulm
1230458,Professor Dr. Sven Norbert Reske,5122762,10485,Universitätsklinikum Ulm
1428637,Dr. Bettina Rau,5122702,10485,Universitätsklinikum Ulm
1439020,Professor Dr. Jan Torzewski,5153312,10485,Universitätsklinikum Ulm
1407451,Privatdozent Dr. Hartmut Hanke,5153488,10485,Universitätsklinikum Ulm
1424065,Professor Dr. Thomas Stamminger,440477,10485,Universitätsklinikum Ulm
318565276,Dr. Elias Hobeika,318565232,10485,Universitätsklinikum Ulm
17341794,Professor Dr. Reiner Siebert,49701054,10485,Universitätsklinikum Ulm
1839826,Professor Dr. Franz Oswald,5435208,10485,Universitätsklinikum Ulm
223164762,Dr. Lüder Hinrich Meyer,223164674,10485,Universitätsklinikum Ulm
379684219,Dr. Rudolf Übelhart,379684103,10485,Universitätsklinikum Ulm
1279862,Professor Dr. Thomas Simmet,5153348,10485,Universitätsklinikum Ulm
1036121,Professor Dr. Hartmut Döhner,53244728,10485,Universitätsklinikum Ulm
1408213,Professor Dr. Torsten Mattfeldt,5264402,10485,Universitätsklinikum Ulm
174802070,Dr. Arefeh Rouhi,223083472,10485,Universitätsklinikum Ulm
171585875,Privatdozent Dr. Daniel Mertens,223163237,10485,Universitätsklinikum Ulm
1762379,Professor Dr. Hassan Jumaa,5371926,10485,Universitätsklinikum Ulm
1581566,Professor Dr. Reinhold Schirmbeck,374934,10485,Universitätsklinikum Ulm
1863732,Dr. Carsten Schwänen,5435222,10485,Universitätsklinikum Ulm
1594328,Professor Dr. Martin Wagner,5336965,10485,Universitätsklinikum Ulm
1630390,Professor Dr. Thomas Mertens,5153284,10485,Universitätsklinikum Ulm
9627699,Professor Dr. Hubert Schrezenmeier,269326885,10485,Universitätsklinikum Ulm
256786356,Dr. Karin Danzer,194266605,10485,Universitätsklinikum Ulm
258778712,Dr. Sebastian Wiese,318596953,10485,Universitätsklinikum Ulm
1439846,Professor Dr. Robert Bauernschmitt,5356525,10485,Universitätsklinikum Ulm
1519651,Professorin Dr. Barbara Möpps,5153318,10485,Universitätsklinikum Ulm
1676536,Privatdozent Dr. Thomas Kammer,5232190,10485,Universitätsklinikum Ulm
52527982,Dr. Silke Rosinger,5122664,10485,Universitätsklinikum Ulm
1839750,Dr. Cornelia Hasel,5337016,10485,Universitätsklinikum Ulm
1630379,Professor Dr. Andreas Essig,5153278,10485,Universitätsklinikum Ulm
1606681,Professor Dr. Thomas Karl Hoffmann,288342734,10485,Universitätsklinikum Ulm
1839742,Dr. Wilhelm Schneiderhan,5122714,10485,Universitätsklinikum Ulm
1608615,Dr. Frank Gansauge,5122830,10485,Universitätsklinikum Ulm
1395799,Dr. Susanne Gansauge,5264402,10485,Universitätsklinikum Ulm
1680597,Professor Dr. Michael Beil,5122676,10485,Universitätsklinikum Ulm
32438675,Professor Dr. Markus Otto,379788257,10485,Universitätsklinikum Ulm
1856601,Dr. Philipp Lepper,5153414,10485,Universitätsklinikum Ulm
1715288,Professor Dr. Holger Barth,5093954,10485,Universitätsklinikum Ulm
1278341,Professor Dr. Thomas Seufferlein,374934,10485,Universitätsklinikum Ulm
5669,Professor Dr. Friedhelm Herrmann,5345596,10485,Universitätsklinikum Ulm
1190521,Professor Dr. Peter Möller,5337016,10485,Universitätsklinikum Ulm
59593858,Dr. Barbara Reinhardt,5153284,10485,Universitätsklinikum Ulm
27358035,Professor Dr. Volker Rasche,60618142,10485,Universitätsklinikum Ulm
1167839,Dr. Claudia-Susanne Liptay,5220690,10485,Universitätsklinikum Ulm
1613155,Professor Dr. Steffen Stenger,5238752,10485,Universitätsklinikum Ulm
1751406,Dr. Juliane Lange,5153400,10485,Universitätsklinikum Ulm
269321290,"Dr. Francesco Roselli, Ph.D.",194266605,10485,Universitätsklinikum Ulm
1172935,Privatdozent Dr. Manfred Lutz,5122676,10485,Universitätsklinikum Ulm
1248143,Professorin Dr. Karin Scharffetter-Kochanek,374934,10485,Universitätsklinikum Ulm
1632475,Privatdozentin Dr. Tatiana Syrovets,5153348,10485,Universitätsklinikum Ulm
127795638,Professor Dr. Ambros Beer,127753968,10485,Universitätsklinikum Ulm
288346928,Dr. Patrick C. Hermann,379684734,10485,Universitätsklinikum Ulm
1110709,Professor Dr. Vinzenz Hombach,5153312,10485,Universitätsklinikum Ulm
1430284,Professor Dr. Martin Wabitsch,374934,10485,Universitätsklinikum Ulm
32418796,Dr. Holger Alexander Hoffmann,110715116,10485,Universitätsklinikum Ulm
1405823,Dr. Rainer Voisard,5153500,10485,Universitätsklinikum Ulm
1856689,Professor Dr. Daniel Walcher,5443648,10485,Universitätsklinikum Ulm
1734720,Professor Dr. Hans-Jörg Fehling,5336990,10485,Universitätsklinikum Ulm
318594486,Dr. Rabea Wagener,318594060,10485,Universitätsklinikum Ulm
127753676,Professor Dr. Alexander Meining,127753597,10485,Universitätsklinikum Ulm
20211125,Professor Dr. Georg Grön,250849094,10485,Universitätsklinikum Ulm
1652097,Dr. Daria Illenberger,5220678,10485,Universitätsklinikum Ulm
1726191,Professor Dr. Oliver Zolk,273381,10485,Universitätsklinikum Ulm
1504732,Professor Dr. Uwe Knippschild,5405780,10485,Universitätsklinikum Ulm
221322653,Dr. Stephan Paschke,269284729,10485,Universitätsklinikum Ulm
996878,Professor Dr.-Ing. Wolfgang Becker,5360955,10485,Universitätsklinikum Ulm
1773648,Professorin Dr. Michaela Feuring-Buske,23916622,10485,Universitätsklinikum Ulm
392482,Professor Dr. Freek Kapteijn,378603,20772832,Delft University of Technology
1259034,Professor Dr.-Ing. Andreas Schmidt-Ott,5148726,20772832,Delft University of Technology
241897844,Dr. Johanna Pretsch,87672343,10465,Universität Koblenz-Landau
1695304,Professor Dr. Wolfgang Schnotz,87672343,10465,Universität Koblenz-Landau
87959514,Professor Dr. Ingmar Hosenfeld,87672343,10465,Universität Koblenz-Landau
67540206,Professorin Dr. Viorica Sofronie-Stokkermans,5425812,10465,Universität Koblenz-Landau
245911473,Dr. Jochen Scheid,87672343,10465,Universität Koblenz-Landau
88471286,Professorin Dr. Renate Rasch,87672343,10465,Universität Koblenz-Landau
1842108,Professor Dr. Andreas Lorke,5438067,10465,Universität Koblenz-Landau
425496,Professor Dr. Oliver Frör,5243382,10465,Universität Koblenz-Landau
241897193,Professorin Dr. Constanze Juchem-Grundmann,87672343,10465,Universität Koblenz-Landau
43475544,Professor Dr. Jürgen Roth,87672343,10465,Universität Koblenz-Landau
137051776,Professor Dr. Alexander Kauertz,87672343,10465,Universität Koblenz-Landau
1116113,Professor Dr. Wolfgang Imhof,5361370,10465,Universität Koblenz-Landau
1628245,Professorin Dr. Melanie Caroline Steffens,273083,10465,Universität Koblenz-Landau
1394781,Professor Dr.-Ing. Dietrich Paulus,5090318,10465,Universität Koblenz-Landau
1356156,Professor Dr. Lars Chittka,5187444,42288020,Queen Mary University of London
357047524,Professor Dr. Roberto Nigro,262780673,10232,Leuphana Universität Lüneburg
262788523,Professor Dr. Timon Beyes,262780673,10232,Leuphana Universität Lüneburg
240402287,Dr. Katharina Müller,240402291,10232,Leuphana Universität Lüneburg
281441583,Professor Dr. Andreas Bernard,262780673,10232,Leuphana Universität Lüneburg
78373974,Professorin Dr. Marion Reiser,5434648,10232,Leuphana Universität Lüneburg
1865406,Professor Dr. Anthimos Georgiadis,161768151,10232,Leuphana Universität Lüneburg
864525,Professorin Dr. Beate Söntgen,262780673,10232,Leuphana Universität Lüneburg
250516,Professor Dr. Anselm Haverkamp,271177,10232,Leuphana Universität Lüneburg
185961417,Professor Dr. Erich Hörl,262780673,10232,Leuphana Universität Lüneburg
1390608,Professor Dr. Christoph Jamme,262780673,10232,Leuphana Universität Lüneburg
263881331,Professor Dr. Ulf Brefeld,404320401,10232,Leuphana Universität Lüneburg
231513972,Professor Dr. Ulf Wuggenig,262780673,10232,Leuphana Universität Lüneburg
208215507,Professorin Dr. Christina Wessely,262780673,10232,Leuphana Universität Lüneburg
268528350,Professorin Dr. Susanne Leeb,262780673,10232,Leuphana Universität Lüneburg
1789996,Dr.-Ing. Michael Schneider,5358638,10653,Fraunhofer-Institut für Keramische Technologien und Systeme (IKTS)
255797619,Dr.-Ing. Peter Neumeister,29283114,10653,Fraunhofer-Institut für Keramische Technologien und Systeme (IKTS)
75179054,Dr.-Ing. Sylvia Gebhardt,28997197,10653,Fraunhofer-Institut für Keramische Technologien und Systeme (IKTS)
1052294,Professor Dr. Kurt von Figura,269379,10448,Akademie der Wissenschaften zu Göttingen
1756455,Professor Dr. Klaus Herbers,272707,10448,Akademie der Wissenschaften zu Göttingen
1299146,Professor Dr. Reiner Thomssen,5357929,10448,Akademie der Wissenschaften zu Göttingen
289864788,Professor Dr.-Ing. Thomas Knothe,210554932,10675,Fraunhofer-Institut für Produktionsanlagen und Konstruktionstechnik (IPK)
1460578,Professorin Dr. Hrissanthi Ikonomidou,271095,15580204,University of Wisconsin-Madison
187275992,Dr. Marco Trujillo Linke,19719780,10407,Leibniz-Institut für Pflanzenbiochemie (IPB)
256945668,Dr. Selma Pérsida Gago Zachert,105533105,10407,Leibniz-Institut für Pflanzenbiochemie (IPB)
1384645,Dr. Otto Miersch,5355027,10407,Leibniz-Institut für Pflanzenbiochemie (IPB)
1859169,Privatdozent Dr. Lars Umlauf,244780007,10387,Leibniz-Institut für Ostseeforschung Warnemünde (IOW)
257847,Professor Dr. Wolfgang Fennel,272909,10387,Leibniz-Institut für Ostseeforschung Warnemünde (IOW)
260394,Professor Dr. Aalt Bast,273361,386437,Maastricht University
254832413,"Dr. Daniel van den Hove, Ph.D.",78046362,386437,Maastricht University
260396,Professor Dr. Jost Kleinjans,273361,386437,Maastricht University
1399627,Professor Dr. Hans-Peter Seidel,5090253,10473,Max-Planck-Institut für Informatik
67581147,Dr.-Ing. Uwe Waldmann,5425844,10473,Max-Planck-Institut für Informatik
5970,Professor Dr. Kurt Mehlhorn,39134088,10473,Max-Planck-Institut für Informatik
19943613,Professor Dr. Bernt Schiele,39134088,10473,Max-Planck-Institut für Informatik
118026060,Dr. Mario Fritz,288937145,10473,Max-Planck-Institut für Informatik
67520347,Professor Dr. Christoph Weidenbach,5425857,10473,Max-Planck-Institut für Informatik
1018293,Dr. Thomas Breithaupt,5117546,42185457,University of Hull
1874479,Dr. David M. Benoit,5456628,42185457,University of Hull
416126,Professor Dr. Lothar Wehr,271761,10110,Katholische Universität Eichstätt-Ingolstadt
139345131,Professor Dr. Klaus-Dieter Altmeppen,252659271,10110,Katholische Universität Eichstätt-Ingolstadt
1453991,Professorin Dr. Elisabeth Kals,5114474,10110,Katholische Universität Eichstätt-Ingolstadt
130006363,Dr. Taro Fukao,130006218,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
248768829,Dr. Tim Lämmermann,166220843,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
455651,Professor Dr. Rudolf Grosschedl,5369325,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
316869138,"Dr. Ritwick Sawarkar, Ph.D.",319059033,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
1120579,Professor Dr. Thomas Jenuwein,226001047,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
1721199,Dr. Michael Schorpp,5372068,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
27234964,Dr. Simona Saccani,39236165,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
1760472,"Dr. Asifa Akhtar, Ph.D.",5421412,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
263499558,"Dr. John Andrew Pospisilik, Ph.D.",226003192,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
273979367,"Dr. Nicola Iovino, Ph.D.",319063074,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
1522297,"Dr. Peter Nielsen, Ph.D.",5372080,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
71103512,Dr. Tanja Waldmann,16011279,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
1128829,Professor Dr. Rolf Kemler,5325662,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
320291303,Dr. Dominic Grün,322977937,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
1011550,Dr. Thomas Boehm,5355150,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
323435901,Dr. Eirini Trompouki,322977937,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
226007942,Dr. Thomas Manke,226007777,10081,Max-Planck-Institut für Immunbiologie und Epigenetik
1730924,Professor Dr. Joseph Avron,5346929,72476227,Technion - Israel Institute of Technology
1399399,Professor Dr.-Ing. Menachem Bamberger,5357056,72476227,Technion - Israel Institute of Technology
9565732,Professor Dr. Robert Brandt,290309551,10291,Universität Siegen
137420661,Dr. Markus Rohde,13594542,10291,Universität Siegen
1463660,Professor Dr. Thomas Lenzer,5354526,10291,Universität Siegen
1468116,Professorin Dr. Sigrid Baringhorst,13594542,10291,Universität Siegen
17259766,Professor Dr. Ulf Lorenz,96786330,10291,Universität Siegen
1066340,Professor Dr. Peter Gendolla,5365640,10291,Universität Siegen
203818002,Professor Dr.-Ing. Xiangfan Fang,203817365,10291,Universität Siegen
1246818,Professor Dr. Helmut Schanze,5365548,10291,Universität Siegen
1065951,Professor Dr. Rainer Geißler,5365532,10291,Universität Siegen
2009382,Professor Dr. Holger Schönherr,178444315,10291,Universität Siegen
205937770,Professorin Dr. Dagmar Hoffmann,290046006,10291,Universität Siegen
63096599,Dr. Cora Bender,190576466,10291,Universität Siegen
13307620,Professor Dr. Michael Bongardt,38908493,10291,Universität Siegen
25494063,Professor Dr. Carsten Busse,5366791,10291,Universität Siegen
161166087,Professor Dr. Joseph Imorde,190576466,10291,Universität Siegen
1680313,Professor Dr. Volker Michel,273385,10291,Universität Siegen
191315698,Professor Dr. Tristan Thielmann,190576466,10291,Universität Siegen
1079181,Professor Dr. Manfred Grauer,5365656,10291,Universität Siegen
2019886,Professorin Dr. Sigrid Schubert,14044306,10291,Universität Siegen
1286997,Professor Dr. Georg Stanitzek,5126104,10291,Universität Siegen
1549647,Professor Dr. Volker Wulf,14700826,10291,Universität Siegen
37313064,Professor Dr. Volkmar Pipek,190576466,10291,Universität Siegen
206694248,Professorin Dr. Jutta Wiesemann,290045013,10291,Universität Siegen
258006,Professor Dr. Hans Merzendorfer,273037,10291,Universität Siegen
298990790,Professorin Dr. Carolin Gerlitz,190576466,10291,Universität Siegen
289995365,Professor Dr. Jörg Potthast,289994946,10291,Universität Siegen
322697757,Professor Dr. Mario Agio,367170996,10291,Universität Siegen
36290104,Professorin Dr. Sabine Roller,290162323,10291,Universität Siegen
298994267,Professorin Dr. Anne Rawls,290052872,10291,Universität Siegen
191588092,Professor Dr. Thorsten Raasch,259454342,10291,Universität Siegen
824095,Professor Dr. Rainer Leschke,14700711,10291,Universität Siegen
290034329,Professorin Dr. Nacim Ghanbari,290032924,10291,Universität Siegen
1532793,Professor Dr. Gebhard Rusch,5365548,10291,Universität Siegen
1115439,Professorin Dr. Walburga Hülk-Althoff,5365564,10291,Universität Siegen
1408803,Professor Dr. Peter M. Hejl,5365540,10291,Universität Siegen
13943202,Professor Dr. Jörg Döring,13943123,10291,Universität Siegen
256813,Professor Dr. Werner Deuse,272097,10291,Universität Siegen
289996371,Professorin Dr. Claudia Müller,289995795,10291,Universität Siegen
1017033,Professor Dr. Rainer Brück,14044306,10291,Universität Siegen
202953390,Professor Dr. Gunnar Stevens,289995795,10291,Universität Siegen
1329097,Professor Dr. Gundolf Winter,5365644,10291,Universität Siegen
219179407,Professor Dr. Benjamin Butz,209745663,10291,Universität Siegen
1516128,Professor Dr. Jacek Majewski,5353612,416860,Warsaw University
1829713,Professor Dr.-Ing. Matthias Busse,57198317,10187,Fraunhofer-Institut für Fertigungstechnik und Angewandte Materialforschung (IFAM)
1153024,Professor Dr.-Ing. Hans-Dieter Kunze,5080288,10187,Fraunhofer-Institut für Fertigungstechnik und Angewandte Materialforschung (IFAM)
